Source,SampleID,Year,Month,Day,TofD,Gear,FishTime,Basin,POI,Site,Habitat,Conductivity,Target_current,CommonName,CountLarge,CountSmall
INHS,13010394,2021,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,331,20,Silver Carp,0,0
INHS,13010474,2021,8,18,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,268,18,Silver Carp,0,0
INHS,13010475,2021,8,18,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,312,18,Silver Carp,0,0
INHS,13010476,2021,8,18,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,355,19,Silver Carp,0,0
INHS,13010477,2021,8,19,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,288,18,Silver Carp,0,0
INHS,13010478,2021,8,19,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,294,18,Silver Carp,0,0
INHS,14009626,2022,8,5,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,412,17,Silver Carp,0,0
INHS,14009614,2022,8,1,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,523,22,Silver Carp,0,0
INHS,14009615,2022,8,1,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,445,20,Silver Carp,0,0
INHS,14009616,2022,8,1,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Impounded,412,17,Silver Carp,0,0
INHS,14009617,2022,8,2,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,355,16,Silver Carp,0,0
INHS,14009697,2022,8,31,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Impounded,412,18,Silver Carp,0,0
INHS,14009746,2022,9,26,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,436,18,Silver Carp,0,0
INHS,14009801,2022,10,26,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Impounded,434,15,Silver Carp,0,0
INHS,14009694,2022,8,31,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,410,17,Silver Carp,0,0
INHS,14009743,2022,9,23,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,471,19,Silver Carp,0,0
INHS,14009744,2022,9,26,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,439,18,Silver Carp,0,0
INHS,14009795,2022,10,24,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,423,16,Silver Carp,0,0
INHS,14009595,2022,7,21,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,406,18,Silver Carp,0,0
INHS,14009577,2022,7,12,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Impounded,445,19,Silver Carp,0,0
INHS,14009580,2022,7,12,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,462,20,Silver Carp,0,0
INHS,14009771,2022,10,3,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,449,16,Silver Carp,0,0
INHS,14009772,2022,10,3,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,449,16,Silver Carp,0,0
INHS,14009638,2022,8,9,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,482,20,Silver Carp,0,0
INHS,14009710,2022,9,14,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,436,17,Silver Carp,0,0
INHS,14009766,2022,9,29,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,533,19,Silver Carp,0,0
INHS,14009767,2022,9,30,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,445,16,Silver Carp,0,0
INHS,14009768,2022,9,30,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,445,16,Silver Carp,0,0
INHS,14009769,2022,9,30,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,449,16,Silver Carp,0,0
INHS,14009770,2022,9,30,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Side channel,445,16,Silver Carp,0,0
INHS,13010130,2020,9,4,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,349,16,Silver Carp,0,0
INHS,13010131,2020,9,14,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,334,17,Silver Carp,0,0
INHS,13010132,2020,9,14,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,334,17,Silver Carp,0,0
INHS,13010144,2020,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,396,19,Silver Carp,0,0
INHS,13010127,2020,9,3,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,359,16,Silver Carp,0,0
INHS,13010129,2020,9,4,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,351,16,Silver Carp,0,0
INHS,13010143,2020,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,342,17,Silver Carp,0,0
INHS,13010125,2020,9,3,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,370,19,Silver Carp,0,0
INHS,13010126,2020,9,3,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,361,16,Silver Carp,0,0
INHS,13010140,2020,9,15,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,365,18,Silver Carp,0,0
INHS,13010142,2020,9,15,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,350,18,Silver Carp,0,0
INHS,14009741,2022,9,22,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,432,17,Silver Carp,0,0
INHS,14009780,2022,10,13,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Main channel border,478,18,Silver Carp,0,0
INHS,14009781,2022,10,13,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,465,19,Silver Carp,0,0
INHS,14009782,2022,10,13,Day,EF,15,UMR,MSR Pool 26 and below,Pool 26,Backwater,465,19,Silver Carp,0,0
INHS,13010059,2020,8,24,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,469,21,Silver Carp,0,0
INHS,13010061,2020,8,24,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,408,19,Silver Carp,0,0
INHS,13010063,2020,8,24,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,379,20,Silver Carp,0,0
INHS,13010149,2020,9,17,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,360,17,Silver Carp,0,0
INHS,13010064,2020,8,24,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,385,19,Silver Carp,0,0
INHS,13010124,2020,9,3,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,347,16,Silver Carp,0,0
INHS,13010479,2021,8,19,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,283,19,Silver Carp,0,0
INHS,13010480,2021,8,19,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,357,20,Silver Carp,0,0
INHS,13010521,2021,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,373,19,Silver Carp,0,0
INHS,13010523,2021,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,338,19,Silver Carp,0,0
INHS,13010524,2021,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,329,19,Silver Carp,0,0
INHS,13010262,2020,10,21,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,379,14,Silver Carp,0,0
INHS,13010263,2020,10,27,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,357,14,Silver Carp,0,0
INHS,13010264,2020,10,27,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,358,14,Silver Carp,0,0
INHS,13010251,2020,10,13,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,357,16,Silver Carp,0,0
INHS,13010253,2020,10,13,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,352,15,Silver Carp,0,0
INHS,13010504,2021,8,30,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,292,19,Silver Carp,0,0
INHS,13010505,2021,8,30,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,305,19,Silver Carp,0,0
INHS,13010637,2021,10,19,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,398,18,Silver Carp,0,0
INHS,13010638,2021,10,22,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,401,19,Silver Carp,0,0
INHS,13010639,2021,10,22,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,402,18,Silver Carp,0,0
INHS,13010640,2021,10,22,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,403,18,Silver Carp,0,0
INHS,12008776,2018,8,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,474,22,Silver Carp,0,0
INHS,12008777,2018,8,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,483,21,Silver Carp,0,0
INHS,13010257,2020,10,21,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,392,16,Silver Carp,0,0
INHS,13010259,2020,10,21,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,392,16,Silver Carp,0,0
INHS,13010260,2020,10,21,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,379,16,Silver Carp,0,0
INHS,13010632,2021,10,14,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,380,18,Silver Carp,0,0
INHS,13010633,2021,10,19,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,396,18,Silver Carp,0,0
INHS,13010635,2021,10,19,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,395,19,Silver Carp,0,0
INHS,13010648,2021,10,26,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,399,17,Silver Carp,0,0
INHS,12008827,2018,8,23,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,453,21,Silver Carp,0,0
INHS,12008828,2018,8,23,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,456,21,Silver Carp,0,0
INHS,12008839,2018,8,30,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,420,20,Silver Carp,0,0
INHS,12008840,2018,8,30,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,427,20,Silver Carp,0,0
INHS,12008853,2018,9,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,436,20,Silver Carp,0,0
INHS,12008854,2018,9,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,435,19,Silver Carp,0,0
INHS,12008855,2018,9,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,439,20,Silver Carp,0,0
INHS,12008870,2018,9,18,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,428,19,Silver Carp,0,0
INHS,12008871,2018,9,18,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,427,20,Silver Carp,0,0
INHS,12008872,2018,9,19,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,389,19,Silver Carp,0,0
INHS,13010340,2021,7,6,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,361,20,Silver Carp,0,0
INHS,13010342,2021,7,6,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,357,20,Silver Carp,0,0
INHS,13010249,2020,10,13,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,338,15,Silver Carp,0,0
INHS,12008865,2018,9,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,443,20,Silver Carp,0,0
INHS,12008866,2018,9,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,444,21,Silver Carp,0,0
INHS,12008887,2018,9,24,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,427,18,Silver Carp,0,0
INHS,12008912,2018,10,5,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,422,18,Silver Carp,0,0
INHS,12008927,2018,10,9,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,497,19,Silver Carp,0,0
INHS,12008928,2018,10,9,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,488,18,Silver Carp,0,0
INHS,13010396,2021,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,331,18,Silver Carp,0,0
INHS,13010398,2021,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,331,18,Silver Carp,0,0
INHS,13010470,2021,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,291,17,Silver Carp,0,0
INHS,13010471,2021,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,296,17,Silver Carp,0,0
INHS,13010472,2021,8,18,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,294,17,Silver Carp,0,0
INHS,13010468,2021,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,304,19,Silver Carp,0,0
INHS,13010469,2021,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,287,20,Silver Carp,0,0
INHS,13010463,2021,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,314,19,Silver Carp,0,0
INHS,13010465,2021,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,307,19,Silver Carp,0,0
INHS,13010467,2021,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,305,19,Silver Carp,0,0
INHS,13010461,2021,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,318,19,Silver Carp,0,0
INHS,13010462,2021,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,327,19,Silver Carp,0,0
INHS,12009054,2019,8,5,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,472,23,Silver Carp,0,0
INHS,12009055,2019,8,5,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,470,23,Silver Carp,0,0
INHS,12009083,2019,8,13,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,433,20,Silver Carp,0,0
INHS,12009099,2019,8,20,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,459,21,Silver Carp,0,0
INHS,12009100,2019,8,20,Day,EF,26,UMR,MSR Pool 5a-8,Pool 08,Main channel border,467,21,Silver Carp,0,0
INHS,12009102,2019,8,20,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,447,21,Silver Carp,0,0
INHS,13010727,2022,7,7,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,460,22,Silver Carp,0,0
INHS,13010729,2022,7,7,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,465,22,Silver Carp,0,0
INHS,13010730,2022,7,7,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,459,22,Silver Carp,0,0
INHS,13010731,2022,7,7,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,466,22,Silver Carp,0,0
INHS,13010718,2022,7,5,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,444,20,Silver Carp,0,0
INHS,13010754,2022,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,397,21,Silver Carp,0,0
INHS,13010755,2022,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,405,21,Silver Carp,0,0
INHS,13010756,2022,7,21,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,396,21,Silver Carp,0,0
INHS,13010818,2022,8,15,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,294,19,Silver Carp,0,0
INHS,13010819,2022,8,15,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,318,19,Silver Carp,0,0
INHS,12009128,2019,9,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,421,19,Silver Carp,0,0
INHS,12009171,2019,9,23,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,411,19,Silver Carp,0,0
INHS,12009122,2019,9,4,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,442,20,Silver Carp,0,0
INHS,12009123,2019,9,4,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,465,21,Silver Carp,0,0
INHS,12009124,2019,9,4,Day,EF,35,UMR,MSR Pool 5a-8,Pool 08,Main channel border,464,21,Silver Carp,0,0
INHS,12009197,2019,10,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,385,17,Silver Carp,0,0
INHS,12009198,2019,10,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,397,17,Silver Carp,0,0
INHS,12009261,2020,7,16,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,354,18,Silver Carp,0,0
INHS,12009262,2020,7,16,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,299,16,Silver Carp,0,0
INHS,12009288,2020,7,28,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,370,18,Silver Carp,0,0
INHS,12009289,2020,7,28,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,365,19,Silver Carp,0,0
INHS,12009290,2020,7,28,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,347,19,Silver Carp,0,0
INHS,12009291,2020,7,28,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,352,19,Silver Carp,0,0
INHS,13010827,2022,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,372,19,Silver Carp,0,0
INHS,13010828,2022,8,16,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,399,20,Silver Carp,0,0
INHS,13010829,2022,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,351,19,Silver Carp,0,0
INHS,13010830,2022,8,17,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,376,19,Silver Carp,0,0
INHS,13010880,2022,9,13,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,346,19,Silver Carp,0,0
INHS,13010928,2022,9,27,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,318,17,Silver Carp,0,0
INHS,13010929,2022,9,27,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,317,18,Silver Carp,0,0
INHS,13010628,2021,10,14,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,379,19,Silver Carp,0,0
INHS,13010629,2021,10,14,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,376,18,Silver Carp,0,0
INHS,13010630,2021,10,14,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,374,18,Silver Carp,0,0
INHS,13010646,2021,10,26,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,411,16,Silver Carp,0,0
INHS,12008746,2018,7,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,509,23,Silver Carp,0,0
INHS,12008747,2018,7,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,482,23,Silver Carp,0,0
INHS,12008782,2018,8,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,504,22,Silver Carp,0,0
INHS,12008783,2018,8,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,491,22,Silver Carp,0,0
INHS,13010644,2021,10,26,Day,EF,15,UMR,Not a POI,Pool 13,Side channel,393,16,Silver Carp,0,0
INHS,12008728,2018,7,9,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,492,22,Silver Carp,0,0
INHS,12008734,2018,7,12,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,442,24,Silver Carp,0,0
INHS,12008735,2018,7,12,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,504,23,Silver Carp,0,0
INHS,13010511,2021,9,13,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,301,19,Silver Carp,0,0
INHS,13010512,2021,9,13,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,305,19,Silver Carp,0,0
INHS,13010642,2021,10,22,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,396,18,Silver Carp,0,0
INHS,13010643,2021,10,26,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,391,16,Silver Carp,0,0
INHS,12008726,2018,7,9,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,486,22,Silver Carp,0,0
INHS,12008727,2018,7,9,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,492,23,Silver Carp,0,0
INHS,13010934,2022,9,28,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,321,18,Silver Carp,0,0
INHS,13010936,2022,9,28,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,311,18,Silver Carp,0,0
INHS,13010938,2022,9,29,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,250,18,Silver Carp,0,0
INHS,13010940,2022,9,29,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,260,18,Silver Carp,0,0
INHS,13011002,2022,10,26,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,327,18,Silver Carp,0,0
INHS,13011003,2022,10,28,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,294,18,Silver Carp,0,0
INHS,13011004,2022,10,28,Day,EF,15,UMR,Not a POI,Pool 13,Backwater,282,18,Silver Carp,0,0
INHS,13011006,2022,10,28,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,283,18,Silver Carp,0,0
INHS,12009386,2020,9,14,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,393,18,Silver Carp,0,0
INHS,12009387,2020,9,14,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,329,16,Silver Carp,0,0
INHS,13010525,2021,9,16,Day,EF,15,UMR,Not a POI,Pool 13,Impounded,318,19,Silver Carp,0,0
INHS,13010526,2021,9,17,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,309,19,Silver Carp,0,0
INHS,13010527,2021,9,17,Day,EF,15,UMR,Not a POI,Pool 13,Main channel border,316,19,Silver Carp,0,0
INHS,12008765,2018,7,26,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,468,22,Silver Carp,0,0
INHS,12008766,2018,7,26,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,491,18,Silver Carp,0,0
INHS,16013557,2018,8,13,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,669,27,Silver Carp,0,0
INHS,16013631,2018,9,13,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,705,28,Silver Carp,0,0
INHS,16013634,2018,9,7,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,451,20,Silver Carp,0,0
INHS,12009355,2020,8,27,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,369,18,Silver Carp,0,0
INHS,12009356,2020,8,27,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,376,19,Silver Carp,0,0
INHS,12009357,2020,8,27,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,352,18,Silver Carp,0,0
INHS,12009411,2020,9,25,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,343,16,Silver Carp,0,0
INHS,12009412,2020,9,25,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,341,16,Silver Carp,0,0
INHS,12009413,2020,9,25,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,344,16,Silver Carp,0,0
INHS,12009540,2021,7,13,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,361,18,Silver Carp,0,0
INHS,12008906,2018,10,4,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,459,19,Silver Carp,0,0
INHS,12008907,2018,10,4,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,449,18,Silver Carp,0,0
INHS,12008908,2018,10,4,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,410,17,Silver Carp,0,0
INHS,12008945,2018,10,16,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,287,13,Silver Carp,0,0
INHS,12008946,2018,10,16,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,283,12,Silver Carp,0,0
INHS,12008779,2018,8,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,485,21,Silver Carp,0,0
INHS,12008780,2018,8,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,490,22,Silver Carp,0,0
INHS,12008781,2018,8,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,490,22,Silver Carp,0,0
INHS,12008824,2018,8,22,Day,EF,25,UMR,MSR Pool 5a-8,Pool 08,Main channel border,461,20,Silver Carp,0,0
INHS,12008825,2018,8,23,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,455,22,Silver Carp,0,0
INHS,12008826,2018,8,23,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,458,21,Silver Carp,0,0
INHS,12008867,2018,9,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,426,20,Silver Carp,0,0
INHS,12008868,2018,9,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,346,18,Silver Carp,0,0
INHS,12008869,2018,9,18,Day,EF,14,UMR,MSR Pool 5a-8,Pool 08,Main channel border,428,20,Silver Carp,0,0
INHS,12008852,2018,9,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,421,19,Silver Carp,0,0
INHS,12008883,2018,9,24,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,419,19,Silver Carp,0,0
INHS,12008884,2018,9,24,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,423,19,Silver Carp,0,0
INHS,12008886,2018,9,24,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,421,19,Silver Carp,0,0
INHS,12008715,2018,7,3,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Main channel border,466,20,Silver Carp,0,0
INHS,12008716,2018,7,3,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Impounded,467,22,Silver Carp,0,0
INHS,12008717,2018,7,3,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,475,22,Silver Carp,0,0
INHS,12008718,2018,7,3,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,477,22,Silver Carp,0,0
INHS,12008778,2018,8,6,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,458,20,Silver Carp,0,0
INHS,12008822,2018,8,22,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,399,20,Silver Carp,0,0
INHS,12008823,2018,8,22,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,426,19,Silver Carp,0,0
INHS,12009439,2020,10,7,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,391,15,Silver Carp,0,0
INHS,12009575,2021,7,29,Day,EF,26,UMR,MSR Pool 5a-8,Pool 08,Main channel border,390,20,Silver Carp,0,0
INHS,12009576,2021,8,2,Day,EF,36,UMR,MSR Pool 5a-8,Pool 08,Main channel border,308,17,Silver Carp,0,0
INHS,12009577,2021,8,2,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Backwater,287,16,Silver Carp,0,0
INHS,12009578,2021,8,2,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,289,17,Silver Carp,0,0
INHS,16013705,2018,10,2,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Backwater,696,26,Silver Carp,0,0
INHS,16013869,2018,10,19,Day,EF,15,ILR,Illinois River Pools (Alton upstream to Peoria),La Grange,Main channel border,645,20,Silver Carp,0,0
INHS,12009615,2021,8,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,197,12,Silver Carp,0,0
INHS,12009616,2021,8,17,Day,EF,21,UMR,MSR Pool 5a-8,Pool 08,Main channel border,260,16,Silver Carp,0,0
INHS,12009617,2021,8,17,Day,EF,15,UMR,MSR Pool 5a-8,Pool 08,Side channel,264,15,Silver Carp,0,0
