Source,SampleID,Year,Month,Day,TofD,Gear,FishTime,Basin,POI,Site,Habitat,Conductivity,Target_current,CommonName,CountLarge,CountSmall
Columbia FWCO,M2023082908102490,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,807,25,Silver Carp,0,0
Columbia FWCO,M2023082908503273,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,830,25,Silver Carp,0,0
Columbia FWCO,M2023082911375465,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,669,24,Silver Carp,0,0
Columbia FWCO,M2023082912022765,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,667,23,Silver Carp,0,0
Columbia FWCO,M2023082912251631,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,669,23,Silver Carp,0,0
Columbia FWCO,M2023082913002537,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,676,23,Silver Carp,0,0
Columbia FWCO,M2023082913392583,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,669,23,Silver Carp,0,0
Columbia FWCO,M2023082915014360,2023,8,29,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,805,24,Silver Carp,0,0
Columbia FWCO,M2023083112200468,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,962,28,Silver Carp,0,0
Columbia FWCO,M2023083113010576,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,922,NA,Silver Carp,0,0
Columbia FWCO,M2023083113563611,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,931,26,Silver Carp,0,0
Columbia FWCO,M2023083114355200,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,920,29,Silver Carp,0,0
Columbia FWCO,M2023083115115610,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,900,NA,Silver Carp,0,0
Columbia FWCO,M2023083115441806,2023,8,31,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,882,26,Silver Carp,0,0
Columbia FWCO,M2023090608113368,2023,9,6,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Side channel,842,27.3,Silver Carp,0,0
Columbia FWCO,M2023090608382946,2023,9,6,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Side channel,841,NA,Silver Carp,0,0
Columbia FWCO,M2023090609302393,2023,9,6,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Side channel,832,26.5,Silver Carp,0,0
Columbia FWCO,M2023090712543953,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,820,26.5,Silver Carp,0,0
Columbia FWCO,M2023090713194957,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,853,26.5,Silver Carp,0,0
Columbia FWCO,M2023090713583268,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,881,26.5,Silver Carp,0,0
Columbia FWCO,M2023090714274391,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,881,26.5,Silver Carp,0,0
Columbia FWCO,M2023090715011133,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,890,27,Silver Carp,0,0
Columbia FWCO,M2023090715335782,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,897,27.5,Silver Carp,0,0
Columbia FWCO,M2023091208112895,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,914,23,Silver Carp,0,0
Columbia FWCO,M2023091208331879,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,932,23,Silver Carp,0,0
Columbia FWCO,M2023091209305271,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,919,23.8,Silver Carp,0,0
Columbia FWCO,M2023091210095146,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,826,25,Silver Carp,0,0
Columbia FWCO,M2023091210574666,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,812,25.7,Silver Carp,0,0
Columbia FWCO,M2023091212421535,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,853,23.5,Silver Carp,0,0
Columbia FWCO,M2023091212580665,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,831,25.7,Silver Carp,0,0
Columbia FWCO,M2023091213243243,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,820,24,Silver Carp,0,0
Columbia FWCO,M2023091214073727,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,833,24.2,Silver Carp,0,0
Columbia FWCO,M2023091214391929,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,737,23.2,Silver Carp,0,0
Columbia FWCO,M2023091215353672,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,773,23.5,Silver Carp,0,0
Columbia FWCO,M2023091307582414,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,749,20.5,Silver Carp,0,0
Columbia FWCO,M2023091308550082,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,741,20.5,Silver Carp,0,0
Columbia FWCO,M2023091309524286,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,719,21.5,Silver Carp,0,0
Columbia FWCO,M2023091310420759,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,735,24.5,Silver Carp,0,0
Columbia FWCO,M2023091311504071,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,823,26,Silver Carp,0,0
Columbia FWCO,M2023091312115389,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,823,NA,Silver Carp,0,0
Columbia FWCO,M2023091312280413,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,823,NA,Silver Carp,0,0
Columbia FWCO,M2023091312591392,2023,9,7,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,842,26,Silver Carp,0,0
Columbia FWCO,M2023091313474257,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,830,27,Silver Carp,0,0
Columbia FWCO,M2023091314170679,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,828,27,Silver Carp,0,0
Columbia FWCO,M2023091314484838,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,840,27.5,Silver Carp,0,0
Columbia FWCO,M2023091315101512,2023,9,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,840,26.8,Silver Carp,0,0
Columbia FWCO,M2023092210205548,2023,9,18,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Main channel border,860,NA,Silver Carp,0,0
Columbia FWCO,M2023092210435823,2023,9,18,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Main channel border,857,25,Silver Carp,0,0
Columbia FWCO,M2023092211233545,2023,9,19,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Main channel border,832,23,Silver Carp,0,0
Columbia FWCO,M2023092212174407,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,830,24,Silver Carp,0,0
Columbia FWCO,M2023092212302088,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,861,24,Silver Carp,0,0
Columbia FWCO,M2023092212485082,2023,9,20,Day,DT,4,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,862,24,Silver Carp,0,0
Columbia FWCO,M2023092213334485,2023,9,20,Day,DT,2,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,855,24,Silver Carp,0,0
Columbia FWCO,M2023092506063023,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,865,24,Silver Carp,0,0
Columbia FWCO,M2023092506300772,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,774,23,Silver Carp,0,0
Columbia FWCO,M2023092506580512,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,850,23,Silver Carp,0,0
Columbia FWCO,M2023092507132877,2023,9,25,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,774,22,Silver Carp,0,0
Columbia FWCO,M2023092507512505,2023,9,20,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,772,23,Silver Carp,0,0
Columbia FWCO,M2023100509190392,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,666,19,Silver Carp,0,0
Columbia FWCO,M2023100509295631,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,592,17,Silver Carp,0,0
Columbia FWCO,M2023100509521891,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,607,19,Silver Carp,0,0
Columbia FWCO,M2023100509590369,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,607,19,Silver Carp,0,0
Columbia FWCO,M2023100510130838,2023,9,28,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,662,18,Silver Carp,0,0
Columbia FWCO,M2023101214380178,2023,10,5,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Main channel border,876,26,Silver Carp,0,0
Columbia FWCO,M2023101613560432,2023,10,10,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Fox River,Tributary,1010,23,Silver Carp,0,0
Columbia FWCO,M2023101614040346,2023,10,10,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Fox River,Tributary,1014,23,Silver Carp,0,0
Columbia FWCO,M2023101710040055,2023,10,11,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Backwater,842,21,Silver Carp,0,0
Columbia FWCO,M2023101710312250,2023,10,11,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Side channel,877,22,Silver Carp,0,0
Columbia FWCO,M2023101712583064,2023,10,11,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Backwater,840,22,Silver Carp,0,0
Columbia FWCO,M2023101713394607,2023,10,11,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Starved Rock,Side channel,899,24,Silver Carp,0,0
Columbia FWCO,M2023101714565359,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,961,22,Silver Carp,0,0
Columbia FWCO,M2023101807312365,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,926,22,Silver Carp,0,0
Columbia FWCO,M2023101808244777,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,937,23,Silver Carp,0,0
Columbia FWCO,M2023102609244008,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,927,23,Silver Carp,0,0
Columbia FWCO,M2023102613274092,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,912,24,Silver Carp,0,0
Columbia FWCO,M2023102613454546,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,926,24,Silver Carp,0,0
Columbia FWCO,M2023102614024383,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,819,20,Silver Carp,0,0
Columbia FWCO,M2023102614111337,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,927,22,Silver Carp,0,0
Columbia FWCO,M2023102614144712,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,928,23,Silver Carp,0,0
Columbia FWCO,M2023102614342356,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,928,23,Silver Carp,0,0
Columbia FWCO,M2023102708303607,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,819,20,Silver Carp,0,0
Columbia FWCO,M2023102708342684,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,951,24,Silver Carp,0,0
Columbia FWCO,M2023102709021995,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,943,22,Silver Carp,0,0
Columbia FWCO,M2023102709165425,2023,10,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,971,24,Silver Carp,0,0
Columbia FWCO,M2023102709490562,2023,10,24,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,799,19,Silver Carp,0,0
Columbia FWCO,M2023102710283526,2023,10,24,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,805,19,Silver Carp,0,0
Columbia FWCO,M2023102710323530,2023,10,24,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,805,19,Silver Carp,0,0
Columbia FWCO,M2023102710362598,2023,10,24,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,788,19,Silver Carp,0,0
Columbia FWCO,M2023102710462682,2023,10,24,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,803,19,Silver Carp,0,0
Columbia FWCO,M2023102710550650,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,820,22,Silver Carp,0,0
Columbia FWCO,M2023102711022214,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,820,22,Silver Carp,0,0
Columbia FWCO,M2023102711091718,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,819,21,Silver Carp,0,0
Columbia FWCO,M2023102711162159,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,713,23,Silver Carp,0,0
Columbia FWCO,M2023102711313524,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,643,19,Silver Carp,0,0
Columbia FWCO,M2023102711413381,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,728,21,Silver Carp,0,0
Columbia FWCO,M2023103007211101,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,728,21.5,Silver Carp,0,0
Columbia FWCO,M2023103007350209,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,730,21,Silver Carp,0,0
Columbia FWCO,M2023103107202660,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,837,26,Silver Carp,0,0
Columbia FWCO,M2023103107233293,2023,10,3,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Side channel,837,24,Silver Carp,0,0
Columbia FWCO,M2023103107292671,2023,10,2,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,840,28,Silver Carp,0,0
Columbia FWCO,M2023103107330023,2023,10,2,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Main channel border,837,23.5,Silver Carp,0,0
Columbia FWCO,M2023103107352316,2023,10,2,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Marseilles,Backwater,750,23,Silver Carp,0,0
Columbia FWCO,M2023103107523661,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,850,24,Silver Carp,0,0
Columbia FWCO,M2023103108453438,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,877,26,Silver Carp,0,0
Columbia FWCO,M2023103108494112,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,882,27,Silver Carp,0,0
Columbia FWCO,M2023103108584315,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,874,26,Silver Carp,0,0
Columbia FWCO,M2023103109374300,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,878,25,Silver Carp,0,0
Columbia FWCO,M2023103109421978,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,893,26,Silver Carp,0,0
Columbia FWCO,M2023103110302318,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,827,21,Silver Carp,0,0
Columbia FWCO,M2023103110413237,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,897,26,Silver Carp,0,0
Columbia FWCO,M2023103110485800,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,723,20,Silver Carp,0,0
Columbia FWCO,M2023103110585520,2023,10,4,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,679,19,Silver Carp,0,0
Columbia FWCO,M2023103111575608,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,891,26,Silver Carp,0,0
Columbia FWCO,M2023103112060645,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,837,25,Silver Carp,0,0
Columbia FWCO,M2023103112102707,2023,9,12,Day,DT,4,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,806,22,Silver Carp,0,0
Columbia FWCO,M2023103112140069,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,863,25,Silver Carp,0,0
Columbia FWCO,M2023103112250572,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,825,25,Silver Carp,0,0
Columbia FWCO,M2023103112313069,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,825,25,Silver Carp,0,0
Columbia FWCO,M2023103112365908,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,823,25,Silver Carp,0,0
Columbia FWCO,M2023103112402264,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,826,25,Silver Carp,0,0
Columbia FWCO,M2023103112450879,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,851,26,Silver Carp,0,0
Columbia FWCO,M2023103112471679,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,916,26,Silver Carp,0,0
Columbia FWCO,M2023103112573629,2023,9,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,898,26,Silver Carp,0,0
Columbia FWCO,M2024080909462886,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,680,30,Silver Carp,0,0
Columbia FWCO,M2024080911311218,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,836,32,Silver Carp,0,0
Columbia FWCO,M2024080911384248,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,761,31,Silver Carp,0,0
Columbia FWCO,M2024080911445016,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,789,30,Silver Carp,0,0
Columbia FWCO,M2024080912334221,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,683,30,Silver Carp,0,0
Columbia FWCO,M2024080912424379,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,681,27,Silver Carp,0,0
Columbia FWCO,M2024080914335490,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,686,28,Silver Carp,0,0
Columbia FWCO,M2024080914423988,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Kankakee River,Tributary,687,27,Silver Carp,0,0
Columbia FWCO,M2024081509212962,2024,8,8,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,779,35,Silver Carp,0,0
Columbia FWCO,M2024081511211537,2024,8,14,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,898,27,Silver Carp,0,0
Columbia FWCO,M2024081911382512,2024,8,14,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,903,28,Silver Carp,0,0
Columbia FWCO,M2024081913265500,2024,8,12,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,879,33,Silver Carp,0,0
Columbia FWCO,M2024082807282846,2024,8,19,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,837,24,Silver Carp,0,0
Columbia FWCO,M2024082908495576,2024,8,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,873,28,Silver Carp,0,0
Columbia FWCO,M2024082909032489,2024,8,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,954,27,Silver Carp,0,0
Columbia FWCO,M2024082909124005,2024,8,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,858,27,Silver Carp,0,0
Columbia FWCO,M2024082909214271,2024,8,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,843,26,Silver Carp,0,0
Columbia FWCO,M2024082910065587,2024,8,13,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,952,28,Silver Carp,0,0
Columbia FWCO,M2024090412341019,2024,8,19,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,800,25,Silver Carp,0,0
Columbia FWCO,M2024090609183836,2024,8,19,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Side channel,840,26,Silver Carp,0,0
Columbia FWCO,M2024090610382101,2024,8,26,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Backwater,848,25,Silver Carp,0,0
Columbia FWCO,M2024090611051156,2024,8,19,Day,DT,5,UMR,Illinois River Pools (Starved Rock Upstream to Dresden Island),Illinois River-Dresden Island,Main channel border,858,26,Silver Carp,0,0
